"Obs","CTB_ITEM_ID","a_param","b_param","c_param","CTB_OBJECTIVE_ID","new_ctb_obj_id","CTB_PASSAGE_ID","NEW_CTB_PASSAGE_ID","ITEM_ORDER","Enemy","CTB_OBJECTIVE_TITLE","CTB_LEVEL_ID","CTB_ANSWER_KEY"
"236",00304904,0.01488,466.388,0.1805,2480,2479,0,0,0,0,"Paragraph Development","M",4
"237",00305326,0.01521,547.223,0.2514,2480,2479,0,0,0,0,"Paragraph Development","D",3
"238",00306002,0.01558,474.557,0.2000,2480,2479,0,0,0,0,"Paragraph Development","A",3
"239",00304908,0.01564,516.498,0.2221,2480,2479,0,0,0,0,"Paragraph Development","M",2
"240",00304900,0.01566,488.461,0.2141,2480,2479,0,0,0,0,"Paragraph Development","M",3
"241",00305312,0.01617,516.543,0.2273,2480,2479,0,0,0,0,"Paragraph Development","D",3
"242",00305556,0.01624,465.880,0.2000,2480,2479,0,0,0,0,"Paragraph Development","D",1
"243",00305128,0.01636,460.568,0.1829,2480,2479,0,0,0,0,"Paragraph Development","M",1
"244",00305110,0.01642,472.576,0.2144,2480,2479,0,0,0,0,"Paragraph Development","M",3
"245",00304452,0.01738,467.531,0.2046,2480,2479,0,0,0,0,"Paragraph Development","E",3
"246",00305570,0.01773,466.228,0.2150,2480,2479,0,0,0,0,"Paragraph Development","D",3
"247",00304920,0.01808,562.784,0.2846,2480,2479,0,0,0,0,"Paragraph Development","M",3
"248",00305540,0.01830,520.902,0.2292,2480,2479,0,0,0,0,"Paragraph Development","D",4
"249",00304684,0.01836,440.611,0.1924,2480,2479,0,0,0,0,"Paragraph Development","E",1
"250",00305332,0.01866,612.115,0.1930,2480,2479,0,0,0,0,"Paragraph Development","D",2
"251",00304674,0.01867,503.795,0.2007,2480,2479,0,0,0,0,"Paragraph Development","E",2
"252",00305112,0.01892,544.603,0.2707,2480,2479,0,0,0,0,"Paragraph Development","M",3
"253",00305304,0.01931,539.310,0.2414,2480,2479,0,0,0,0,"Paragraph Development","D",2
"254",00304662,0.01981,447.750,0.1808,2480,2479,0,0,0,0,"Paragraph Development","E",1
"255",00304450,0.02003,426.759,0.2000,2480,2479,0,0,0,0,"Paragraph Development","E",1
"256",00305136,0.02027,455.355,0.1841,2480,2479,0,0,0,0,"Paragraph Development","M",3
"257",00305134,0.02061,460.614,0.2030,2480,2479,0,0,0,0,"Paragraph Development","M",2
"258",00304670,0.02066,507.017,0.1929,2480,2479,0,0,0,0,"Paragraph Development","E",3
"259",00304916,0.02116,467.136,0.2225,2480,2479,0,0,0,0,"Paragraph Development","M",2
"260",00305974,0.02162,479.422,0.2168,2480,2479,0,0,0,0,"Paragraph Development","A",3
"261",00305996,0.02177,602.749,0.2977,2480,2479,0,0,0,0,"Paragraph Development","A",2
"262",00305566,0.02290,497.987,0.2306,2480,2479,0,0,0,0,"Paragraph Development","D",2
"263",00305542,0.02295,545.433,0.2273,2480,2479,0,0,0,0,"Paragraph Development","D",2
"264",00305548,0.02307,602.334,0.1949,2480,2479,0,0,0,0,"Paragraph Development","A",2
"265",00305984,0.02319,486.845,0.1940,2480,2479,0,0,0,0,"Paragraph Development","A",1
"266",00305782,0.02361,475.582,0.1655,2480,2479,0,0,0,0,"Paragraph Development","A",4
"267",00305336,0.02457,477.160,0.2129,2480,2479,0,0,0,0,"Paragraph Development","D",4
"268",00304466,0.02554,467.291,0.1917,2480,2479,0,0,0,0,"Paragraph Development","E",2
"269",00304456,0.02640,473.658,0.2267,2480,2479,0,0,0,0,"Paragraph Development","E",2
"270",00306004,0.02754,506.365,0.2199,2480,2479,0,0,0,0,"Paragraph Development","A",4
"271",00305552,0.02754,635.633,0.1879,2480,2479,0,0,0,0,"Paragraph Development","A",1
"272",00304458,0.02759,550.070,0.2300,2480,2479,0,0,0,0,"Paragraph Development","E",3
"273",00304462,0.02928,421.430,0.1849,2480,2479,0,0,0,0,"Paragraph Development","E",4
"274",00304444,0.03141,462.273,0.2081,2480,2479,0,0,0,0,"Paragraph Development","E",4
"275",00304468,0.03221,432.486,0.2088,2480,2479,0,0,0,0,"Paragraph Development","E",3
"276",00305720,0.00815,538.295,0.2000,2481,2481,0,0,0,0,"Capitalization","A",1
"277",00305940,0.00819,620.798,0.2180,2481,2481,0,0,0,0,"Capitalization","A",3
"278",00305184,0.00897,514.339,0.2000,2481,2481,506,558,2,506,"Capitalization","M",3
"279",00305516,0.01080,538.732,0.2136,2481,2481,0,0,0,0,"Capitalization","D",3
"280",00304728,0.01110,441.558,0.2000,2481,2481,016,020,1,016,"Capitalization","E",2
"281",00304830,0.01143,464.855,0.1874,2481,2481,0,0,0,0,"Capitalization","M",4
"282",00305266,0.01181,515.913,0.2000,2481,2481,0,0,0,0,"Capitalization","A",1
"283",00305218,0.01229,475.162,0.2000,2481,2481,507,559,1,507,"Capitalization","M",2
"284",00305932,0.01263,511.623,0.2362,2481,2481,0,0,0,0,"Capitalization","A",3
"285",00305370,0.01285,545.958,0.2073,2481,2481,512,544,2,512,"Capitalization","D",1
"286",00304760,0.01295,523.160,0.2088,2481,2481,018,025,1,018,"Capitalization","E",3
"287",00305872,0.01416,509.853,0.2000,2481,2481,003,005,3,003,"Capitalization","A",2
"288",00305284,0.01480,486.043,0.2177,2481,2481,0,0,0,0,"Capitalization","D",4
"289",00305640,0.01491,476.661,0.2189,2481,2481,010,016,2,010,"Capitalization","D",1
"290",00304394,0.01501,454.265,0.1961,2481,2481,0,0,0,0,"Capitalization","E",4
"291",00305272,0.01505,538.912,0.2482,2481,2481,0,0,0,0,"Capitalization","D",2
"292",00304968,0.01513,441.653,0.1854,2481,2481,011,026,2,011,"Capitalization","M",3
"293",00305444,0.01513,526.358,0.2257,2481,2481,009,014,3,009,"Capitalization","D",2
"294",00305486,0.01531,533.535,0.2665,2481,2481,0,0,0,0,"Capitalization","D",2
"295",00304522,0.01532,482.056,0.2000,2481,2481,015,019,2,015,"Capitalization","E",4
"296",00304836,0.01540,491.993,0.2066,2481,2481,0,0,0,0,"Capitalization","M",2
"297",00304622,0.01541,492.311,0.1981,2481,2481,0,0,0,0,"Capitalization","E",1
"298",00305180,0.01549,514.869,0.1931,2481,2481,506,558,1,506,"Capitalization","M",2
"299",00304746,0.01598,445.252,0.2000,2481,2481,503,551,1,503,"Capitalization","E",1
"300",00305178,0.01685,442.817,0.2000,2481,2481,506,557,1,506,"Capitalization","M",3
"301",00305054,0.01708,554.439,0.2907,2481,2481,0,0,0,0,"Capitalization","M",2
"302",00305086,0.01742,581.782,0.2458,2481,2481,0,0,0,0,"Capitalization","M",3
"303",00304640,0.01746,504.972,0.1605,2481,2481,0,0,0,0,"Capitalization","E",3
"304",00305382,0.01761,519.986,0.2175,2481,2481,007,010,1,007,"Capitalization","D",2
"305",00304404,0.01779,489.405,0.2192,2481,2481,0,0,0,0,"Capitalization","E",2
"306",00304386,0.01800,500.216,0.1988,2481,2481,0,0,0,0,"Capitalization","E",3
"307",00305716,0.01889,565.251,0.3152,2481,2481,0,0,0,0,"Capitalization","A",1
"308",00305084,0.01900,548.267,0.3070,2481,2481,0,0,0,0,"Capitalization","M",2
"309",00305476,0.01961,518.274,0.2115,2481,2481,0,0,0,0,"Capitalization","D",3
"310",00304956,0.01982,457.472,0.1750,2481,2481,508,561,4,508,"Capitalization","M",4
"311",00304630,0.02007,527.949,0.2532,2481,2481,0,0,0,0,"Capitalization","E",2
"312",00305494,0.02022,593.955,0.2412,2481,2481,0,0,0,0,"Capitalization","A",4
"313",00304730,0.02101,435.785,0.2023,2481,2481,016,020,2,016,"Capitalization","E",2
"314",00306036,0.02185,454.823,0.2249,2481,2481,517,537,2,517,"Capitalization","A",3
"315",00304402,0.02189,506.487,0.2370,2481,2481,0,0,0,0,"Capitalization","E",3
"316",00304846,0.02226,524.548,0.1676,2481,2481,0,0,0,0,"Capitalization","M",1
"317",00306060,0.02233,449.978,0.2000,2481,2481,515,533,3,515,"Capitalization","A",1
"318",00304986,0.02349,438.845,0.2000,2481,2481,509,564,2,509,"Capitalization","M",1
"319",00304626,0.02352,497.032,0.1971,2481,2481,0,0,0,0,"Capitalization","E",1
"320",00304506,0.02477,465.346,0.2310,2481,2481,505,555,1,505,"Capitalization","E",1
"321",1433797,0.02477,465.346,0.2310,2481,2481,505,556,1,505,"Capitalization","E",1
"322",00304748,0.02586,455.955,0.2036,2481,2481,503,552,1,503,"Capitalization","E",3
"323",00304608,0.02737,487.990,0.2240,2481,2481,0,0,0,0,"Capitalization","E",2
"324",00304624,0.02991,447.957,0.2065,2481,2481,0,0,0,0,"Capitalization","E",2
"325",00304620,0.03221,484.922,0.2004,2481,2481,0,0,0,0,"Capitalization","E",2
"326",00304352,0.00513,355.707,0.2000,2482,2481,0,0,0,0,"Punctuation","E",3
"327",00305862,0.00642,604.411,0.2131,2482,2481,003,006,2,003,"Punctuation","A",3
"328",00304580,0.00772,536.505,0.2000,2482,2481,0,0,0,0,"Punctuation","E",1
"329",00304354,0.00826,512.723,0.2000,2482,2481,0,0,0,0,"Punctuation","E",1
"330",00305374,0.00876,526.743,0.2000,2482,2481,512,544,3,512,"Punctuation","D",2
"331",00306102,0.00948,525.626,0.2000,2482,2481,002,004,2,002,"Punctuation","A",3
"332",00305198,0.00952,473.394,0.1903,2482,2481,012,027,3,012,"Punctuation","M",1
"333",1433790,0.00952,473.394,0.1903,2482,2481,012,028,3,012,"Punctuation","M",1
"334",00305038,0.00990,483.525,0.1884,2482,2481,0,0,0,0,"Punctuation","M",2
"335",00305454,0.01014,449.291,0.2000,2482,2481,0,0,0,0,"Punctuation","D",4
"336",00305006,0.01056,385.312,0.2000,2482,2481,0,0,0,0,"Punctuation","M",1
"337",00305068,0.01074,476.194,0.2000,2482,2481,0,0,0,0,"Punctuation","M",2
"338",00305228,0.01109,529.216,0.2128,2482,2481,0,0,0,0,"Punctuation","D",3
"339",00305236,0.01136,435.822,0.2000,2482,2481,0,0,0,0,"Punctuation","D",4
"340",00305818,0.01167,571.522,0.2606,2482,2481,001,002,3,001,"Punctuation","A",2
"341",00306096,0.01209,498.438,0.2000,2482,2481,002,003,2,002,"Punctuation","A",1
"342",00305384,0.01233,493.143,0.1899,2482,2481,007,009,2,007,"Punctuation","D",3
"343",1433783,0.01233,493.143,0.1899,2482,2481,007,010,2,007,"Punctuation","D",3
"344",00305452,0.01247,415.178,0.2000,2482,2481,0,0,0,0,"Punctuation","D",3
"345",00304856,0.01261,468.996,0.1979,2482,2481,0,0,0,0,"Punctuation","M",4
"346",00305010,0.01280,429.248,0.2000,2482,2481,0,0,0,0,"Punctuation","M",3
"347",00304786,0.01343,578.073,0.2217,2482,2481,0,0,0,0,"Punctuation","M",3
"348",00304574,0.01402,419.494,0.2000,2482,2481,0,0,0,0,"Punctuation","E",4
"349",00305446,0.01419,437.876,0.2000,2482,2481,0,0,0,0,"Punctuation","D",2
"350",00305234,0.01421,550.692,0.2078,2482,2481,0,0,0,0,"Punctuation","D",2
"351",00304350,0.01434,453.263,0.1993,2482,2481,0,0,0,0,"Punctuation","E",4
"352",00304802,0.01438,562.700,0.1840,2482,2481,0,0,0,0,"Punctuation","M",3
"353",00305668,0.01444,495.390,0.2679,2482,2481,0,0,0,0,"Punctuation","A",2
"354",00305484,0.01490,555.446,0.2855,2482,2481,0,0,0,0,"Punctuation","A",2
"355",00304572,0.01510,398.898,0.2000,2482,2481,0,0,0,0,"Punctuation","E",2
"356",00304934,0.01510,489.008,0.1887,2482,2481,013,030,2,013,"Punctuation","M",1
"357",00304568,0.01586,381.502,0.2000,2482,2481,0,0,0,0,"Punctuation","E",1
"358",00306070,0.01626,496.083,0.2217,2482,2481,004,007,3,004,"Punctuation","A",3
"359",00305380,0.01632,464.005,0.1864,2482,2481,007,009,1,007,"Punctuation","D",2
"360",00305256,0.01639,558.640,0.2589,2482,2481,0,0,0,0,"Punctuation","D",2
"361",00305414,0.01640,506.306,0.2208,2482,2481,513,545,3,513,"Punctuation","D",1
"362",1433793,0.01640,506.306,0.2208,2482,2481,513,546,1,513,"Punctuation","D",1
"363",00304514,0.01667,435.292,0.2000,2482,2481,505,555,3,505,"Punctuation","E",2
"364",00304566,0.01701,428.453,0.2000,2482,2481,0,0,0,0,"Punctuation","E",3
"365",00306058,0.01710,505.993,0.2217,2482,2481,515,534,2,515,"Punctuation","A",2
"366",00304390,0.01750,451.203,0.1813,2482,2481,0,0,0,0,"Punctuation","E",1
"367",00306068,0.01769,531.526,0.1751,2482,2481,004,008,1,004,"Punctuation","A",4
"368",00305642,0.01821,522.096,0.2455,2482,2481,010,016,3,010,"Punctuation","D",3
"369",1433786,0.01821,522.096,0.2455,2482,2481,010,017,2,010,"Punctuation","D",3
"370",00305638,0.01829,599.620,0.2547,2482,2481,010,017,1,010,"Punctuation","D",1
"371",00305400,0.01917,571.038,0.2093,2482,2481,514,548,1,514,"Punctuation","D",2
"372",00305730,0.01921,547.052,0.2778,2482,2481,0,0,0,0,"Punctuation","A",2
"373",00305924,0.01925,563.230,0.3103,2482,2481,0,0,0,0,"Punctuation","A",3
"374",00305190,0.01927,505.731,0.2094,2482,2481,012,028,1,012,"Punctuation","M",4
"375",00305012,0.01928,581.860,0.1659,2482,2481,0,0,0,0,"Punctuation","M",2
"376",00305064,0.01951,573.575,0.1863,2482,2481,0,0,0,0,"Punctuation","M",1
"377",00305286,0.01961,577.247,0.2785,2482,2481,0,0,0,0,"Punctuation","D",1
"378",00304958,0.01974,497.918,0.1922,2482,2481,508,562,4,508,"Punctuation","M",3
"379",1433799,0.01974,497.918,0.1922,2482,2481,508,563,3,508,"Punctuation","M",3
"380",00305224,0.01989,481.711,0.2231,2482,2481,507,559,2,507,"Punctuation","M",3
"381",00304788,0.01997,609.917,0.2007,2482,2481,0,0,0,0,"Punctuation","M",1
"382",00304392,0.02022,491.991,0.1977,2482,2481,0,0,0,0,"Punctuation","E",4
"383",00304356,0.02065,408.813,0.2000,2482,2481,0,0,0,0,"Punctuation","E",2
"384",00304518,0.02067,473.153,0.2341,2482,2481,015,018,2,015,"Punctuation","E",2
"385",1433787,0.02067,473.153,0.2341,2482,2481,015,019,1,015,"Punctuation","E",2
"386",00305636,0.02098,513.547,0.2595,2482,2481,010,016,1,010,"Punctuation","D",3
"387",00305826,0.02130,554.863,0.2292,2482,2481,518,540,1,518,"Punctuation","A",3
"388",00304628,0.02276,431.647,0.1810,2482,2481,0,0,0,0,"Punctuation","E",4
"389",00305944,0.02277,576.109,0.3322,2482,2481,0,0,0,0,"Punctuation","A",1
"390",00304376,0.02309,468.994,0.2023,2482,2481,0,0,0,0,"Punctuation","E",1
"391",00305608,0.02471,614.837,0.1783,2482,2481,511,542,1,511,"Punctuation","D",1
"392",00305514,0.02650,611.997,0.2923,2482,2481,0,0,0,0,"Punctuation","D",3
"393",00304510,0.02660,523.866,0.2245,2482,2481,505,556,2,505,"Punctuation","E",3
"394",00306082,0.02754,596.560,0.2318,2482,2481,516,536,1,516,"Punctuation","A",1
"395",00304578,0.02802,480.358,0.2557,2482,2481,0,0,0,0,"Punctuation","E",3
"396",00305432,0.02902,589.475,0.3067,2482,2481,009,015,1,009,"Punctuation","D",1
"397",00305504,0.02902,592.422,0.2485,2482,2481,0,0,0,0,"Punctuation","D",4
"398",00304530,0.03221,491.200,0.2778,2482,2481,502,550,1,502,"Punctuation","E",4
"399",00304348,0.03221,518.155,0.1857,2482,2481,0,0,0,0,"Punctuation","E",2
"400",00304346,0.03221,555.653,0.2467,2482,2481,0,0,0,0,"Punctuation","E",2
"401",00305226,0.00608,404.536,0.2000,2483,2481,0,0,0,0,"Writing Conventions","D",3
"402",00305510,0.00678,576.586,0.1991,2483,2481,0,0,0,0,"Writing Conventions","D",3
"403",00304358,0.00785,511.122,0.2000,2483,2481,0,0,0,0,"Writing Conventions","E",3
"404",00304954,0.00805,471.464,0.2000,2483,2481,508,561,3,508,"Writing Conventions","M",2
"405",00304942,0.00824,501.905,0.2000,2483,2481,508,562,1,508,"Writing Conventions","M",1
"406",00305724,0.00868,613.583,0.2000,2483,2481,0,0,0,0,"Writing Conventions","A",4
"407",00305204,0.00900,438.414,0.2000,2483,2481,014,031,1,014,"Writing Conventions","M",3
"408",00305052,0.00916,586.786,0.1709,2483,2481,0,0,0,0,"Writing Conventions","M",1
"409",00305812,0.01005,500.640,0.2302,2483,2481,001,001,2,001,"Writing Conventions","A",1
"410",1433781,0.01005,500.640,0.2302,2483,2481,001,002,2,001,"Writing Conventions","A",1
"411",00305580,0.01019,526.467,0.2000,2483,2481,008,013,2,008,"Writing Conventions","D",1
"412",00304926,0.01048,448.554,0.2000,2483,2481,013,029,1,013,"Writing Conventions","M",1
"413",00305914,0.01056,606.835,0.2436,2483,2481,0,0,0,0,"Writing Conventions","A",2
"414",00304576,0.01068,507.091,0.2013,2483,2481,0,0,0,0,"Writing Conventions","E",3
"415",00305364,0.01088,529.783,0.2003,2483,2481,512,544,1,512,"Writing Conventions","D",3
"416",00306030,0.01103,459.591,0.2167,2483,2481,517,537,1,517,"Writing Conventions","A",3
"417",00305498,0.01115,490.630,0.2000,2483,2481,0,0,0,0,"Writing Conventions","D",1
"418",00305866,0.01134,521.582,0.2000,2483,2481,003,006,3,003,"Writing Conventions","A",4
"419",00305810,0.01208,566.126,0.2229,2483,2481,001,002,1,001,"Writing Conventions","A",2
"420",00305612,0.01221,456.303,0.2000,2483,2481,511,541,2,511,"Writing Conventions","D",1
"421",00305578,0.01221,519.410,0.1919,2483,2481,008,013,1,008,"Writing Conventions","D",2
"422",00304940,0.01224,466.785,0.2000,2483,2481,508,561,1,508,"Writing Conventions","M",4
"423",00305230,0.01232,418.469,0.2000,2483,2481,0,0,0,0,"Writing Conventions","D",3
"424",00306032,0.01258,500.993,0.2000,2483,2481,517,538,1,517,"Writing Conventions","A",4
"425",00304924,0.01270,465.223,0.2000,2483,2481,013,030,1,013,"Writing Conventions","M",2
"426",00305892,0.01271,506.789,0.2276,2483,2481,0,0,0,0,"Writing Conventions","A",1
"427",00304796,0.01315,523.343,0.1981,2483,2481,0,0,0,0,"Writing Conventions","M",2
"428",00304938,0.01331,487.292,0.1778,2483,2481,013,030,3,013,"Writing Conventions","M",4
"429",00304850,0.01356,631.755,0.2009,2483,2481,0,0,0,0,"Writing Conventions","M",4
"430",00304694,0.01373,458.031,0.2064,2483,2481,017,022,1,017,"Writing Conventions","E",3
"431",00305808,0.01381,490.538,0.2000,2483,2481,001,001,1,001,"Writing Conventions","A",4
"432",00304960,0.01388,513.934,0.2088,2483,2481,508,563,4,508,"Writing Conventions","M",4
"433",00304946,0.01407,575.126,0.1944,2483,2481,508,563,1,508,"Writing Conventions","M",2
"434",00304708,0.01431,463.461,0.2000,2483,2481,504,553,1,504,"Writing Conventions","E",3
"435",00305576,0.01458,489.019,0.2202,2483,2481,008,012,1,008,"Writing Conventions","D",2
"436",00304874,0.01463,477.913,0.2047,2483,2481,0,0,0,0,"Writing Conventions","M",3
"437",00305362,0.01489,481.310,0.2000,2483,2481,512,543,1,512,"Writing Conventions","D",4
"438",00305588,0.01500,483.296,0.2000,2483,2481,008,012,3,008,"Writing Conventions","D",4
"439",00304754,0.01517,451.296,0.2000,2483,2481,503,551,3,503,"Writing Conventions","E",3
"440",1433795,0.01517,451.296,0.2000,2483,2481,503,552,3,503,"Writing Conventions","E",3
"441",00305366,0.01519,490.645,0.2377,2483,2481,512,543,2,512,"Writing Conventions","D",1
"442",00305574,0.01543,447.717,0.2000,2483,2481,008,011,1,008,"Writing Conventions","D",3
"443",00304860,0.01546,636.977,0.2943,2483,2481,0,0,0,0,"Writing Conventions","M",3
"444",00306034,0.01563,659.563,0.2626,2483,2481,517,538,2,517,"Writing Conventions","A",2
"445",00304696,0.01736,475.822,0.1842,2483,2481,017,022,2,017,"Writing Conventions","E",2
"446",1433788,0.01736,475.822,0.1842,2483,2481,017,023,1,017,"Writing Conventions","E",2
"447",00305938,0.01743,500.169,0.2379,2483,2481,0,0,0,0,"Writing Conventions","A",3
"448",00305080,0.02063,564.101,0.1649,2483,2481,0,0,0,0,"Writing Conventions","M",3
"449",00304582,0.02201,497.653,0.2146,2483,2481,0,0,0,0,"Writing Conventions","E",2
"450",00305726,0.02248,613.178,0.2962,2483,2481,0,0,0,0,"Writing Conventions","A",3
"451",00305946,0.02399,557.900,0.3628,2483,2481,0,0,0,0,"Writing Conventions","A",4
"452",00305250,0.02428,586.252,0.2333,2483,2481,0,0,0,0,"Writing Conventions","D",1
"453",00304698,0.02478,518.117,0.3137,2483,2481,017,023,2,017,"Writing Conventions","E",1
"454",00304410,0.02532,507.943,0.2146,2483,2481,0,0,0,0,"Writing Conventions","E",2
"455",00304636,0.02945,498.335,0.2264,2483,2481,0,0,0,0,"Writing Conventions","E",2
"456",00304712,0.02980,450.810,0.2196,2483,2481,504,553,3,504,"Writing Conventions","E",1
"457",00304710,0.03179,487.288,0.2160,2483,2481,504,553,2,504,"Writing Conventions","E",4
"458",1433796,0.03179,487.288,0.2160,2483,2481,504,554,1,504,"Writing Conventions","E",4
"459",00304418,0.03221,498.510,0.2023,2483,2481,0,0,0,0,"Writing Conventions","E",1

